year,mm-dd,location,parameter,unit,datatype,value
2018,12-Mar,BON,Stlhd,fish/day,Adult Passage,39
2018,13-Mar,BON,Stlhd,fish/day,Adult Passage,34
2018,14-Mar,BON,Stlhd,fish/day,Adult Passage,49
2018,15-Mar,BON,Stlhd,fish/day,Adult Passage,39
2018,16-Mar,BON,Stlhd,fish/day,Adult Passage,53
2018,17-Mar,BON,Stlhd,fish/day,Adult Passage,29
2018,18-Mar,BON,Stlhd,fish/day,Adult Passage,82
2018,19-Mar,BON,Stlhd,fish/day,Adult Passage,87
2018,20-Mar,BON,Stlhd,fish/day,Adult Passage,25
2018,21-Mar,BON,Stlhd,fish/day,Adult Passage,21
2018,22-Mar,BON,Stlhd,fish/day,Adult Passage,17
2018,23-Mar,BON,Stlhd,fish/day,Adult Passage,11
2018,24-Mar,BON,Stlhd,fish/day,Adult Passage,29
2018,25-Mar,BON,Stlhd,fish/day,Adult Passage,21
2018,26-Mar,BON,Stlhd,fish/day,Adult Passage,21
2018,27-Mar,BON,Stlhd,fish/day,Adult Passage,34
2018,28-Mar,BON,Stlhd,fish/day,Adult Passage,76
2018,29-Mar,BON,Stlhd,fish/day,Adult Passage,38
2018,30-Mar,BON,Stlhd,fish/day,Adult Passage,47
2018,31-Mar,BON,Stlhd,fish/day,Adult Passage,68
2018,1-Apr,BON,Stlhd,fish/day,Adult Passage,40
2018,2-Apr,BON,Stlhd,fish/day,Adult Passage,43
2018,3-Apr,BON,Stlhd,fish/day,Adult Passage,32
2018,4-Apr,BON,Stlhd,fish/day,Adult Passage,24
2018,5-Apr,BON,Stlhd,fish/day,Adult Passage,49
2018,6-Apr,BON,Stlhd,fish/day,Adult Passage,106
2018,7-Apr,BON,Stlhd,fish/day,Adult Passage,74
2018,8-Apr,BON,Stlhd,fish/day,Adult Passage,41
2018,9-Apr,BON,Stlhd,fish/day,Adult Passage,28
2018,10-Apr,BON,Stlhd,fish/day,Adult Passage,18
2018,11-Apr,BON,Stlhd,fish/day,Adult Passage,26
2018,12-Apr,BON,Stlhd,fish/day,Adult Passage,24
2018,13-Apr,BON,Stlhd,fish/day,Adult Passage,25
2018,14-Apr,BON,Stlhd,fish/day,Adult Passage,17
2018,15-Apr,BON,Stlhd,fish/day,Adult Passage,28
2018,16-Apr,BON,Stlhd,fish/day,Adult Passage,18
2018,17-Apr,BON,Stlhd,fish/day,Adult Passage,19
2018,18-Apr,BON,Stlhd,fish/day,Adult Passage,17
2018,19-Apr,BON,Stlhd,fish/day,Adult Passage,23
2018,20-Apr,BON,Stlhd,fish/day,Adult Passage,10
2018,21-Apr,BON,Stlhd,fish/day,Adult Passage,13
2018,22-Apr,BON,Stlhd,fish/day,Adult Passage,27
2018,23-Apr,BON,Stlhd,fish/day,Adult Passage,16
2018,24-Apr,BON,Stlhd,fish/day,Adult Passage,23
2018,25-Apr,BON,Stlhd,fish/day,Adult Passage,27
2018,26-Apr,BON,Stlhd,fish/day,Adult Passage,23
2018,27-Apr,BON,Stlhd,fish/day,Adult Passage,29
2018,28-Apr,BON,Stlhd,fish/day,Adult Passage,43
2018,29-Apr,BON,Stlhd,fish/day,Adult Passage,24
2018,30-Apr,BON,Stlhd,fish/day,Adult Passage,25
2018,1-May,BON,Stlhd,fish/day,Adult Passage,33
2018,2-May,BON,Stlhd,fish/day,Adult Passage,32
2018,3-May,BON,Stlhd,fish/day,Adult Passage,36
2018,4-May,BON,Stlhd,fish/day,Adult Passage,27
2018,5-May,BON,Stlhd,fish/day,Adult Passage,26
2018,6-May,BON,Stlhd,fish/day,Adult Passage,36
2018,7-May,BON,Stlhd,fish/day,Adult Passage,50
2018,8-May,BON,Stlhd,fish/day,Adult Passage,47
2018,9-May,BON,Stlhd,fish/day,Adult Passage,37
2018,10-May,BON,Stlhd,fish/day,Adult Passage,41
2018,11-May,BON,Stlhd,fish/day,Adult Passage,61
2018,12-May,BON,Stlhd,fish/day,Adult Passage,32
2018,13-May,BON,Stlhd,fish/day,Adult Passage,36
2018,14-May,BON,Stlhd,fish/day,Adult Passage,32
2018,15-May,BON,Stlhd,fish/day,Adult Passage,36
2018,16-May,BON,Stlhd,fish/day,Adult Passage,31
2018,17-May,BON,Stlhd,fish/day,Adult Passage,33
2018,18-May,BON,Stlhd,fish/day,Adult Passage,33
2018,19-May,BON,Stlhd,fish/day,Adult Passage,27
2018,20-May,BON,Stlhd,fish/day,Adult Passage,27
2018,21-May,BON,Stlhd,fish/day,Adult Passage,27
2018,22-May,BON,Stlhd,fish/day,Adult Passage,33
2018,23-May,BON,Stlhd,fish/day,Adult Passage,32
2018,24-May,BON,Stlhd,fish/day,Adult Passage,30
2018,25-May,BON,Stlhd,fish/day,Adult Passage,32
2018,26-May,BON,Stlhd,fish/day,Adult Passage,34
2018,27-May,BON,Stlhd,fish/day,Adult Passage,25
2018,28-May,BON,Stlhd,fish/day,Adult Passage,36
2018,29-May,BON,Stlhd,fish/day,Adult Passage,50
2018,30-May,BON,Stlhd,fish/day,Adult Passage,52
2018,31-May,BON,Stlhd,fish/day,Adult Passage,45
2018,1-Jun,BON,Stlhd,fish/day,Adult Passage,55
2018,2-Jun,BON,Stlhd,fish/day,Adult Passage,55
2018,3-Jun,BON,Stlhd,fish/day,Adult Passage,65
2018,4-Jun,BON,Stlhd,fish/day,Adult Passage,49
2018,5-Jun,BON,Stlhd,fish/day,Adult Passage,65
2018,6-Jun,BON,Stlhd,fish/day,Adult Passage,62
2018,7-Jun,BON,Stlhd,fish/day,Adult Passage,61
2018,8-Jun,BON,Stlhd,fish/day,Adult Passage,101
2018,9-Jun,BON,Stlhd,fish/day,Adult Passage,89
2018,10-Jun,BON,Stlhd,fish/day,Adult Passage,94
2018,11-Jun,BON,Stlhd,fish/day,Adult Passage,93
2018,12-Jun,BON,Stlhd,fish/day,Adult Passage,127
2018,13-Jun,BON,Stlhd,fish/day,Adult Passage,61
2018,14-Jun,BON,Stlhd,fish/day,Adult Passage,78
2018,15-Jun,BON,Stlhd,fish/day,Adult Passage,103
2018,16-Jun,BON,Stlhd,fish/day,Adult Passage,153
2018,17-Jun,BON,Stlhd,fish/day,Adult Passage,118
2018,18-Jun,BON,Stlhd,fish/day,Adult Passage,136
2018,19-Jun,BON,Stlhd,fish/day,Adult Passage,138
2018,20-Jun,BON,Stlhd,fish/day,Adult Passage,180
2018,21-Jun,BON,Stlhd,fish/day,Adult Passage,196
2018,22-Jun,BON,Stlhd,fish/day,Adult Passage,187
2018,23-Jun,BON,Stlhd,fish/day,Adult Passage,160
2018,24-Jun,BON,Stlhd,fish/day,Adult Passage,189
2018,25-Jun,BON,Stlhd,fish/day,Adult Passage,232
2018,26-Jun,BON,Stlhd,fish/day,Adult Passage,273
2018,27-Jun,BON,Stlhd,fish/day,Adult Passage,303
2018,28-Jun,BON,Stlhd,fish/day,Adult Passage,351
2018,29-Jun,BON,Stlhd,fish/day,Adult Passage,339
2018,30-Jun,BON,Stlhd,fish/day,Adult Passage,349
2018,1-Jul,BON,Stlhd,fish/day,Adult Passage,306
2018,2-Jul,BON,Stlhd,fish/day,Adult Passage,356
2018,3-Jul,BON,Stlhd,fish/day,Adult Passage,303
2018,4-Jul,BON,Stlhd,fish/day,Adult Passage,349
2018,5-Jul,BON,Stlhd,fish/day,Adult Passage,525
2018,6-Jul,BON,Stlhd,fish/day,Adult Passage,548
2018,7-Jul,BON,Stlhd,fish/day,Adult Passage,712
2018,8-Jul,BON,Stlhd,fish/day,Adult Passage,632
2018,9-Jul,BON,Stlhd,fish/day,Adult Passage,776
2018,10-Jul,BON,Stlhd,fish/day,Adult Passage,820
2018,11-Jul,BON,Stlhd,fish/day,Adult Passage,521
2018,12-Jul,BON,Stlhd,fish/day,Adult Passage,665
2018,13-Jul,BON,Stlhd,fish/day,Adult Passage,897
2018,14-Jul,BON,Stlhd,fish/day,Adult Passage,781
2018,15-Jul,BON,Stlhd,fish/day,Adult Passage,1011
2018,16-Jul,BON,Stlhd,fish/day,Adult Passage,977
2018,17-Jul,BON,Stlhd,fish/day,Adult Passage,1040
2018,18-Jul,BON,Stlhd,fish/day,Adult Passage,930
2018,19-Jul,BON,Stlhd,fish/day,Adult Passage,904
2018,20-Jul,BON,Stlhd,fish/day,Adult Passage,752
2018,21-Jul,BON,Stlhd,fish/day,Adult Passage,709
2018,22-Jul,BON,Stlhd,fish/day,Adult Passage,653
2018,23-Jul,BON,Stlhd,fish/day,Adult Passage,908
2018,24-Jul,BON,Stlhd,fish/day,Adult Passage,895
2018,25-Jul,BON,Stlhd,fish/day,Adult Passage,1561
2018,26-Jul,BON,Stlhd,fish/day,Adult Passage,1667
2018,27-Jul,BON,Stlhd,fish/day,Adult Passage,1443
2018,28-Jul,BON,Stlhd,fish/day,Adult Passage,1533
2018,29-Jul,BON,Stlhd,fish/day,Adult Passage,1354
2018,30-Jul,BON,Stlhd,fish/day,Adult Passage,1303
2018,31-Jul,BON,Stlhd,fish/day,Adult Passage,927
2018,1-Aug,BON,Stlhd,fish/day,Adult Passage,1102
2018,2-Aug,BON,Stlhd,fish/day,Adult Passage,1104
2018,3-Aug,BON,Stlhd,fish/day,Adult Passage,1081
2018,4-Aug,BON,Stlhd,fish/day,Adult Passage,976
2018,5-Aug,BON,Stlhd,fish/day,Adult Passage,946
2018,6-Aug,BON,Stlhd,fish/day,Adult Passage,1231
2018,7-Aug,BON,Stlhd,fish/day,Adult Passage,1489
2018,8-Aug,BON,Stlhd,fish/day,Adult Passage,1690
2018,9-Aug,BON,Stlhd,fish/day,Adult Passage,1713
2018,10-Aug,BON,Stlhd,fish/day,Adult Passage,1300
2018,11-Aug,BON,Stlhd,fish/day,Adult Passage,756
2018,12-Aug,BON,Stlhd,fish/day,Adult Passage,666
2018,13-Aug,BON,Stlhd,fish/day,Adult Passage,477
2018,14-Aug,BON,Stlhd,fish/day,Adult Passage,629
2018,15-Aug,BON,Stlhd,fish/day,Adult Passage,423
2018,16-Aug,BON,Stlhd,fish/day,Adult Passage,647
2018,17-Aug,BON,Stlhd,fish/day,Adult Passage,495
2018,18-Aug,BON,Stlhd,fish/day,Adult Passage,552
2018,19-Aug,BON,Stlhd,fish/day,Adult Passage,540
2018,20-Aug,BON,Stlhd,fish/day,Adult Passage,804
2018,21-Aug,BON,Stlhd,fish/day,Adult Passage,873
2018,22-Aug,BON,Stlhd,fish/day,Adult Passage,687
2018,23-Aug,BON,Stlhd,fish/day,Adult Passage,622
2018,24-Aug,BON,Stlhd,fish/day,Adult Passage,697
2018,25-Aug,BON,Stlhd,fish/day,Adult Passage,626
2018,26-Aug,BON,Stlhd,fish/day,Adult Passage,594
2018,27-Aug,BON,Stlhd,fish/day,Adult Passage,764
2018,28-Aug,BON,Stlhd,fish/day,Adult Passage,839
2018,29-Aug,BON,Stlhd,fish/day,Adult Passage,1405
2018,30-Aug,BON,Stlhd,fish/day,Adult Passage,1970
2018,31-Aug,BON,Stlhd,fish/day,Adult Passage,1343
2018,1-Sep,BON,Stlhd,fish/day,Adult Passage,1233
2018,2-Sep,BON,Stlhd,fish/day,Adult Passage,1620
2018,3-Sep,BON,Stlhd,fish/day,Adult Passage,1642
2018,4-Sep,BON,Stlhd,fish/day,Adult Passage,1511
2018,5-Sep,BON,Stlhd,fish/day,Adult Passage,1358
2018,6-Sep,BON,Stlhd,fish/day,Adult Passage,1409
2018,7-Sep,BON,Stlhd,fish/day,Adult Passage,1003
2018,8-Sep,BON,Stlhd,fish/day,Adult Passage,1081
2018,9-Sep,BON,Stlhd,fish/day,Adult Passage,915
2018,10-Sep,BON,Stlhd,fish/day,Adult Passage,998
2018,11-Sep,BON,Stlhd,fish/day,Adult Passage,1716
2018,12-Sep,BON,Stlhd,fish/day,Adult Passage,1180
2018,13-Sep,BON,Stlhd,fish/day,Adult Passage,890
2018,14-Sep,BON,Stlhd,fish/day,Adult Passage,833
2018,15-Sep,BON,Stlhd,fish/day,Adult Passage,1323
2018,16-Sep,BON,Stlhd,fish/day,Adult Passage,865
2018,17-Sep,BON,Stlhd,fish/day,Adult Passage,1734
2018,18-Sep,BON,Stlhd,fish/day,Adult Passage,540
2018,19-Sep,BON,Stlhd,fish/day,Adult Passage,509
2018,20-Sep,BON,Stlhd,fish/day,Adult Passage,740
2018,21-Sep,BON,Stlhd,fish/day,Adult Passage,1520
2018,22-Sep,BON,Stlhd,fish/day,Adult Passage,897
2018,23-Sep,BON,Stlhd,fish/day,Adult Passage,790
2018,24-Sep,BON,Stlhd,fish/day,Adult Passage,1030
2018,25-Sep,BON,Stlhd,fish/day,Adult Passage,1155
2018,26-Sep,BON,Stlhd,fish/day,Adult Passage,655
2018,27-Sep,BON,Stlhd,fish/day,Adult Passage,583
2018,28-Sep,BON,Stlhd,fish/day,Adult Passage,451
2018,29-Sep,BON,Stlhd,fish/day,Adult Passage,586
2018,30-Sep,BON,Stlhd,fish/day,Adult Passage,506
2018,1-Oct,BON,Stlhd,fish/day,Adult Passage,722
2018,2-Oct,BON,Stlhd,fish/day,Adult Passage,478
2018,3-Oct,BON,Stlhd,fish/day,Adult Passage,485
2018,4-Oct,BON,Stlhd,fish/day,Adult Passage,397
2018,5-Oct,BON,Stlhd,fish/day,Adult Passage,445
2018,6-Oct,BON,Stlhd,fish/day,Adult Passage,368
2018,7-Oct,BON,Stlhd,fish/day,Adult Passage,380
2018,8-Oct,BON,Stlhd,fish/day,Adult Passage,343
2018,9-Oct,BON,Stlhd,fish/day,Adult Passage,375
2018,10-Oct,BON,Stlhd,fish/day,Adult Passage,390
2018,11-Oct,BON,Stlhd,fish/day,Adult Passage,200
2018,12-Oct,BON,Stlhd,fish/day,Adult Passage,235
2018,13-Oct,BON,Stlhd,fish/day,Adult Passage,223
2018,14-Oct,BON,Stlhd,fish/day,Adult Passage,183
2018,15-Oct,BON,Stlhd,fish/day,Adult Passage,194
2018,16-Oct,BON,Stlhd,fish/day,Adult Passage,144
2018,17-Oct,BON,Stlhd,fish/day,Adult Passage,128
2018,18-Oct,BON,Stlhd,fish/day,Adult Passage,151
2018,19-Oct,BON,Stlhd,fish/day,Adult Passage,225
2018,20-Oct,BON,Stlhd,fish/day,Adult Passage,99
2018,21-Oct,BON,Stlhd,fish/day,Adult Passage,42
2018,22-Oct,BON,Stlhd,fish/day,Adult Passage,109
2018,23-Oct,BON,Stlhd,fish/day,Adult Passage,79
2018,24-Oct,BON,Stlhd,fish/day,Adult Passage,72
2018,25-Oct,BON,Stlhd,fish/day,Adult Passage,59
2018,26-Oct,BON,Stlhd,fish/day,Adult Passage,60
2018,27-Oct,BON,Stlhd,fish/day,Adult Passage,54
2018,28-Oct,BON,Stlhd,fish/day,Adult Passage,44
2018,29-Oct,BON,Stlhd,fish/day,Adult Passage,96
2018,30-Oct,BON,Stlhd,fish/day,Adult Passage,98
2018,31-Oct,BON,Stlhd,fish/day,Adult Passage,50
2018,1-Nov,BON,Stlhd,fish/day,Adult Passage,66
2018,2-Nov,BON,Stlhd,fish/day,Adult Passage,74
2018,3-Nov,BON,Stlhd,fish/day,Adult Passage,35
2018,4-Nov,BON,Stlhd,fish/day,Adult Passage,29
2018,5-Nov,BON,Stlhd,fish/day,Adult Passage,25
2018,6-Nov,BON,Stlhd,fish/day,Adult Passage,69
2018,7-Nov,BON,Stlhd,fish/day,Adult Passage,24
2018,8-Nov,BON,Stlhd,fish/day,Adult Passage,20
2018,9-Nov,BON,Stlhd,fish/day,Adult Passage,11
2018,10-Nov,BON,Stlhd,fish/day,Adult Passage,15
2018,11-Nov,BON,Stlhd,fish/day,Adult Passage,23
2018,12-Nov,BON,Stlhd,fish/day,Adult Passage,12
2018,13-Nov,BON,Stlhd,fish/day,Adult Passage,20
2018,14-Nov,BON,Stlhd,fish/day,Adult Passage,11
2018,15-Nov,BON,Stlhd,fish/day,Adult Passage,11
2018,16-Nov,BON,Stlhd,fish/day,Adult Passage,7
2018,17-Nov,BON,Stlhd,fish/day,Adult Passage,8
2018,18-Nov,BON,Stlhd,fish/day,Adult Passage,8
2018,19-Nov,BON,Stlhd,fish/day,Adult Passage,4
2018,20-Nov,BON,Stlhd,fish/day,Adult Passage,15
2018,21-Nov,BON,Stlhd,fish/day,Adult Passage,10
2018,22-Nov,BON,Stlhd,fish/day,Adult Passage,10
2018,23-Nov,BON,Stlhd,fish/day,Adult Passage,7
2018,24-Nov,BON,Stlhd,fish/day,Adult Passage,10
2018,25-Nov,BON,Stlhd,fish/day,Adult Passage,2
2018,26-Nov,BON,Stlhd,fish/day,Adult Passage,4
2018,27-Nov,BON,Stlhd,fish/day,Adult Passage,3
2018,28-Nov,BON,Stlhd,fish/day,Adult Passage,13
2018,29-Nov,BON,Stlhd,fish/day,Adult Passage,21
2018,30-Nov,BON,Stlhd,fish/day,Adult Passage,12
2018,1-Dec,BON,Stlhd,fish/day,Adult Passage,2
2018,2-Dec,BON,Stlhd,fish/day,Adult Passage,3
2018,3-Dec,BON,Stlhd,fish/day,Adult Passage,2
2018,4-Dec,BON,Stlhd,fish/day,Adult Passage,8
2018,5-Dec,BON,Stlhd,fish/day,Adult Passage,9
2018,6-Dec,BON,Stlhd,fish/day,Adult Passage,5
2018,7-Dec,BON,Stlhd,fish/day,Adult Passage,3
2018,8-Dec,BON,Stlhd,fish/day,Adult Passage,8
2018,9-Dec,BON,Stlhd,fish/day,Adult Passage,2
2018,10-Dec,BON,Stlhd,fish/day,Adult Passage,11
2018,11-Dec,BON,Stlhd,fish/day,Adult Passage,9
2018,12-Dec,BON,Stlhd,fish/day,Adult Passage,6
2018,13-Dec,BON,Stlhd,fish/day,Adult Passage,18
2018,14-Dec,BON,Stlhd,fish/day,Adult Passage,0
2018,15-Dec,BON,Stlhd,fish/day,Adult Passage,3
2018,16-Dec,BON,Stlhd,fish/day,Adult Passage,5
2018,17-Dec,BON,Stlhd,fish/day,Adult Passage,4
2018,18-Dec,BON,Stlhd,fish/day,Adult Passage,4
2018,19-Dec,BON,Stlhd,fish/day,Adult Passage,9
2018,20-Dec,BON,Stlhd,fish/day,Adult Passage,1
2018,21-Dec,BON,Stlhd,fish/day,Adult Passage,9
2018,22-Dec,BON,Stlhd,fish/day,Adult Passage,6
2018,23-Dec,BON,Stlhd,fish/day,Adult Passage,3
2018,24-Dec,BON,Stlhd,fish/day,Adult Passage,11
2018,25-Dec,BON,Stlhd,fish/day,Adult Passage,5
2018,26-Dec,BON,Stlhd,fish/day,Adult Passage,8
2018,27-Dec,BON,Stlhd,fish/day,Adult Passage,6
2018,28-Dec,BON,Stlhd,fish/day,Adult Passage,5
2018,29-Dec,BON,Stlhd,fish/day,Adult Passage,4
2018,30-Dec,BON,Stlhd,fish/day,Adult Passage,4
2018,31-Dec,BON,Stlhd,fish/day,Adult Passage,8
2017,1-Jan,BON,Stlhd,fish/day,Adult Passage,5
2017,2-Jan,BON,Stlhd,fish/day,Adult Passage,4
2017,3-Jan,BON,Stlhd,fish/day,Adult Passage,3
2017,4-Jan,BON,Stlhd,fish/day,Adult Passage,7
2017,5-Jan,BON,Stlhd,fish/day,Adult Passage,3
2017,6-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,7-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,8-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,9-Jan,BON,Stlhd,fish/day,Adult Passage,6
2017,10-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,11-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,12-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,13-Jan,BON,Stlhd,fish/day,Adult Passage,-1
2017,14-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,15-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,16-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,17-Jan,BON,Stlhd,fish/day,Adult Passage,2
2017,18-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,19-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,20-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,21-Jan,BON,Stlhd,fish/day,Adult Passage,2
2017,22-Jan,BON,Stlhd,fish/day,Adult Passage,-1
2017,23-Jan,BON,Stlhd,fish/day,Adult Passage,-1
2017,24-Jan,BON,Stlhd,fish/day,Adult Passage,-1
2017,25-Jan,BON,Stlhd,fish/day,Adult Passage,2
2017,26-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,27-Jan,BON,Stlhd,fish/day,Adult Passage,4
2017,28-Jan,BON,Stlhd,fish/day,Adult Passage,1
2017,29-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,30-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,31-Jan,BON,Stlhd,fish/day,Adult Passage,0
2017,1-Feb,BON,Stlhd,fish/day,Adult Passage,3
2017,2-Feb,BON,Stlhd,fish/day,Adult Passage,-1
2017,3-Feb,BON,Stlhd,fish/day,Adult Passage,0
2017,4-Feb,BON,Stlhd,fish/day,Adult Passage,0
2017,5-Feb,BON,Stlhd,fish/day,Adult Passage,4
2017,6-Feb,BON,Stlhd,fish/day,Adult Passage,5
2017,7-Feb,BON,Stlhd,fish/day,Adult Passage,4
2017,8-Feb,BON,Stlhd,fish/day,Adult Passage,4
2017,9-Feb,BON,Stlhd,fish/day,Adult Passage,3
2017,10-Feb,BON,Stlhd,fish/day,Adult Passage,13
2017,11-Feb,BON,Stlhd,fish/day,Adult Passage,8
2017,12-Feb,BON,Stlhd,fish/day,Adult Passage,13
2017,13-Feb,BON,Stlhd,fish/day,Adult Passage,15
2017,14-Feb,BON,Stlhd,fish/day,Adult Passage,9
2017,15-Feb,BON,Stlhd,fish/day,Adult Passage,5
2017,16-Feb,BON,Stlhd,fish/day,Adult Passage,9
2017,17-Feb,BON,Stlhd,fish/day,Adult Passage,21
2017,18-Feb,BON,Stlhd,fish/day,Adult Passage,6
2017,19-Feb,BON,Stlhd,fish/day,Adult Passage,6
2017,20-Feb,BON,Stlhd,fish/day,Adult Passage,10
2017,21-Feb,BON,Stlhd,fish/day,Adult Passage,23
2017,22-Feb,BON,Stlhd,fish/day,Adult Passage,22
2017,23-Feb,BON,Stlhd,fish/day,Adult Passage,17
2017,24-Feb,BON,Stlhd,fish/day,Adult Passage,15
2017,25-Feb,BON,Stlhd,fish/day,Adult Passage,11
2017,26-Feb,BON,Stlhd,fish/day,Adult Passage,27
2017,27-Feb,BON,Stlhd,fish/day,Adult Passage,15
2017,28-Feb,BON,Stlhd,fish/day,Adult Passage,30
2017,29-Feb,BON,Stlhd,fish/day,Adult Passage,NA
2017,1-Mar,BON,Stlhd,fish/day,Adult Passage,22
2017,2-Mar,BON,Stlhd,fish/day,Adult Passage,20
2017,3-Mar,BON,Stlhd,fish/day,Adult Passage,29
2017,4-Mar,BON,Stlhd,fish/day,Adult Passage,39
2017,5-Mar,BON,Stlhd,fish/day,Adult Passage,27
2017,6-Mar,BON,Stlhd,fish/day,Adult Passage,26
2017,7-Mar,BON,Stlhd,fish/day,Adult Passage,18
2017,8-Mar,BON,Stlhd,fish/day,Adult Passage,27
2017,9-Mar,BON,Stlhd,fish/day,Adult Passage,43
2017,10-Mar,BON,Stlhd,fish/day,Adult Passage,133
2017,11-Mar,BON,Stlhd,fish/day,Adult Passage,69
2017,12-Mar,BON,Stlhd,fish/day,Adult Passage,59
2017,13-Mar,BON,Stlhd,fish/day,Adult Passage,37
2017,14-Mar,BON,Stlhd,fish/day,Adult Passage,57
2017,15-Mar,BON,Stlhd,fish/day,Adult Passage,55
2017,16-Mar,BON,Stlhd,fish/day,Adult Passage,36
2017,17-Mar,BON,Stlhd,fish/day,Adult Passage,36
2017,18-Mar,BON,Stlhd,fish/day,Adult Passage,67
2017,19-Mar,BON,Stlhd,fish/day,Adult Passage,47
2017,20-Mar,BON,Stlhd,fish/day,Adult Passage,24
2017,21-Mar,BON,Stlhd,fish/day,Adult Passage,18
2017,22-Mar,BON,Stlhd,fish/day,Adult Passage,28
2017,23-Mar,BON,Stlhd,fish/day,Adult Passage,54
2017,24-Mar,BON,Stlhd,fish/day,Adult Passage,40
2017,25-Mar,BON,Stlhd,fish/day,Adult Passage,48
2017,26-Mar,BON,Stlhd,fish/day,Adult Passage,32
2017,27-Mar,BON,Stlhd,fish/day,Adult Passage,53
2017,28-Mar,BON,Stlhd,fish/day,Adult Passage,25
2017,29-Mar,BON,Stlhd,fish/day,Adult Passage,56
2017,30-Mar,BON,Stlhd,fish/day,Adult Passage,35
2017,31-Mar,BON,Stlhd,fish/day,Adult Passage,67
2017,1-Apr,BON,Stlhd,fish/day,Adult Passage,52
2017,2-Apr,BON,Stlhd,fish/day,Adult Passage,38
2017,3-Apr,BON,Stlhd,fish/day,Adult Passage,46
2017,4-Apr,BON,Stlhd,fish/day,Adult Passage,56
2017,5-Apr,BON,Stlhd,fish/day,Adult Passage,31
2017,6-Apr,BON,Stlhd,fish/day,Adult Passage,43
2017,7-Apr,BON,Stlhd,fish/day,Adult Passage,40
2017,8-Apr,BON,Stlhd,fish/day,Adult Passage,38
2017,9-Apr,BON,Stlhd,fish/day,Adult Passage,22
2017,10-Apr,BON,Stlhd,fish/day,Adult Passage,29
2017,11-Apr,BON,Stlhd,fish/day,Adult Passage,28
2017,12-Apr,BON,Stlhd,fish/day,Adult Passage,27
2017,13-Apr,BON,Stlhd,fish/day,Adult Passage,24
2017,14-Apr,BON,Stlhd,fish/day,Adult Passage,22
2017,15-Apr,BON,Stlhd,fish/day,Adult Passage,34
2017,16-Apr,BON,Stlhd,fish/day,Adult Passage,11
2017,17-Apr,BON,Stlhd,fish/day,Adult Passage,26
2017,18-Apr,BON,Stlhd,fish/day,Adult Passage,20
2017,19-Apr,BON,Stlhd,fish/day,Adult Passage,20
2017,20-Apr,BON,Stlhd,fish/day,Adult Passage,14
2017,21-Apr,BON,Stlhd,fish/day,Adult Passage,25
2017,22-Apr,BON,Stlhd,fish/day,Adult Passage,22
2017,23-Apr,BON,Stlhd,fish/day,Adult Passage,20
2017,24-Apr,BON,Stlhd,fish/day,Adult Passage,18
2017,25-Apr,BON,Stlhd,fish/day,Adult Passage,15
2017,26-Apr,BON,Stlhd,fish/day,Adult Passage,22
2017,27-Apr,BON,Stlhd,fish/day,Adult Passage,13
2017,28-Apr,BON,Stlhd,fish/day,Adult Passage,8
2017,29-Apr,BON,Stlhd,fish/day,Adult Passage,14
2017,30-Apr,BON,Stlhd,fish/day,Adult Passage,5
2017,1-May,BON,Stlhd,fish/day,Adult Passage,8
2017,2-May,BON,Stlhd,fish/day,Adult Passage,11
2017,3-May,BON,Stlhd,fish/day,Adult Passage,7
2017,4-May,BON,Stlhd,fish/day,Adult Passage,22
2017,5-May,BON,Stlhd,fish/day,Adult Passage,21
2017,6-May,BON,Stlhd,fish/day,Adult Passage,25
2017,7-May,BON,Stlhd,fish/day,Adult Passage,29
2017,8-May,BON,Stlhd,fish/day,Adult Passage,24
2017,9-May,BON,Stlhd,fish/day,Adult Passage,21
2017,10-May,BON,Stlhd,fish/day,Adult Passage,17
2017,11-May,BON,Stlhd,fish/day,Adult Passage,19
2017,12-May,BON,Stlhd,fish/day,Adult Passage,12
2017,13-May,BON,Stlhd,fish/day,Adult Passage,18
2017,14-May,BON,Stlhd,fish/day,Adult Passage,30
2017,15-May,BON,Stlhd,fish/day,Adult Passage,28
2017,16-May,BON,Stlhd,fish/day,Adult Passage,34
2017,17-May,BON,Stlhd,fish/day,Adult Passage,24
2017,18-May,BON,Stlhd,fish/day,Adult Passage,19
2017,19-May,BON,Stlhd,fish/day,Adult Passage,19
2017,20-May,BON,Stlhd,fish/day,Adult Passage,32
2017,21-May,BON,Stlhd,fish/day,Adult Passage,23
2017,22-May,BON,Stlhd,fish/day,Adult Passage,37
